0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
1.0 0.0 
0.0 694.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
1.0 0.0 
0.0 694.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
0.0 694.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
1.0 0.0 
