0.0 690.0 
1.0 0.0 
1.0 0.0 
0.0 690.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
1.0 0.0 
0.0 690.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
1.0 0.0 
0.0 690.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
1.0 0.0 
0.0 690.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
1.0 0.0 
0.0 690.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
1.0 0.0 
0.0 690.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
1.0 0.0 
0.0 690.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
0.0 690.0 
1.0 0.0 
