1.9653806307856262E-14 9.067297322990534E-13 
2.1302930836330304E-12 3.432790895029555E-14 
2.1302930836330304E-12 3.432790895029555E-14 
1.9653806307856262E-14 9.067297322990534E-13 
5.113218822508975E-13 1.3067204991164304E-13 
9.561145878757632E-14 3.8845623093420723E-13 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
2.1302930836330304E-12 3.432790895029555E-14 
1.9653806307856262E-14 9.067297322990534E-13 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
2.1302930836330304E-12 3.432790895029555E-14 
1.9653806307856262E-14 9.067297322990534E-13 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
1.9653806307856262E-14 9.067297322990534E-13 
2.1302930836330304E-12 3.432790895029555E-14 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
2.1302930836330304E-12 3.432790895029555E-14 
1.9653806307856262E-14 9.067297322990534E-13 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
1.9653806307856262E-14 9.067297322990534E-13 
2.1302930836330304E-12 3.432790895029555E-14 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
2.1302930836330304E-12 3.432790895029555E-14 
1.9653806307856262E-14 9.067297322990534E-13 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
1.9653806307856262E-14 9.067297322990534E-13 
2.1302930836330304E-12 3.432790895029555E-14 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
1.9653806307856262E-14 9.067297322990534E-13 
2.1302930836330304E-12 3.432790895029555E-14 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
1.9653806307856262E-14 9.067297322990534E-13 
2.1302930836330304E-12 3.432790895029555E-14 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
2.1302930836330304E-12 3.432790895029555E-14 
1.9653806307856262E-14 9.067297322990534E-13 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
1.9653806307856262E-14 9.067297322990534E-13 
2.1302930836330304E-12 3.432790895029555E-14 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
1.9653806307856262E-14 9.067297322990534E-13 
2.1302930836330304E-12 3.432790895029555E-14 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
1.9653806307856262E-14 9.067297322990534E-13 
2.1302930836330304E-12 3.432790895029555E-14 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
1.9653806307856262E-14 9.067297322990534E-13 
2.1302930836330304E-12 3.432790895029555E-14 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
1.9653806307856262E-14 9.067297322990534E-13 
2.1302930836330304E-12 3.432790895029555E-14 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
1.9653806307856262E-14 9.067297322990534E-13 
2.1302930836330304E-12 3.432790895029555E-14 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
1.9653806307856262E-14 9.067297322990534E-13 
2.1302930836330304E-12 3.432790895029555E-14 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
2.1302930836330304E-12 3.432790895029555E-14 
1.9653806307856262E-14 9.067297322990534E-13 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
1.9653806307856262E-14 9.067297322990534E-13 
2.1302930836330304E-12 3.432790895029555E-14 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
1.9653806307856262E-14 9.067297322990534E-13 
2.1302930836330304E-12 3.432790895029555E-14 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
1.9653806307856262E-14 9.067297322990534E-13 
2.1302930836330304E-12 3.432790895029555E-14 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
2.1302930836330304E-12 3.432790895029555E-14 
1.9653806307856262E-14 9.067297322990534E-13 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
1.9653806307856262E-14 9.067297322990534E-13 
2.1302930836330304E-12 3.432790895029555E-14 
9.561145878757632E-14 3.8845623093420723E-13 
5.113218822508975E-13 1.3067204991164304E-13 
